DATE,REGION,LOCATION,TYPE,MGMT,BEDS,COUNT,OCCUPANCY,RATE IDR,RATE USD,MONTHLY IDR,MONTHLY USD,TOTAL REVENUE
Dec/25,Central Badung,Seminyak,Villa,Professional,3,284,54.5%,"Rp3,983,696",$239,"Rp54,874,990","$3,291","$891,822"
Aug/25,Gianyar,Ubud,Villa,Individual ,6,125,72.1%,"Rp9,777,146",$593,"Rp196,337,746","$11,906","$892,701"
Jun/25,Gianyar,Ubud,Villa,Individual ,6,121,69.5%,"Rp8,655,249",$533,"Rp167,970,480","$10,346","$892,778"
Sep/22,North Badung,Kerobokan,Villa,Individual ,3,288,67.4%,"Rp3,171,622",$208,"Rp50,912,188","$3,344","$892,846"
Sep/22,North Badung,Kerobokan,Villa,Individual ,4,130,57.3%,"Rp6,703,038",$440,"Rp99,671,224","$6,547","$892,846"
Aug/25,North Badung,Padonan,Villa,Professional,6,165,65.7%,"Rp17,108,240","$1,037","Rp322,768,135","$19,574","$893,350"
May/22,North Badung,Canggu,Villa,Individual ,2,379,68.2%,"Rp2,399,568",$165,"Rp35,120,300","$2,409","$893,666"
Sep/23,Central Badung,Seminyak,Villa,Professional,4,115,65.2%,"Rp8,200,087",$531,"Rp125,610,473","$8,130","$894,314"
Oct/21,Central Badung,Seminyak,Villa,Individual ,4,289,51.8%,"Rp4,056,123",$286,"Rp49,529,086","$3,497","$895,125"
Mar/23,Mengwi,Mengwi,Villa,Individual ,6,52,54.9%,"Rp17,085,860","$1,140","Rp254,864,023","$17,002","$895,639"
Sep/23,Gianyar,Ubud,Villa,Individual ,6,85,69.2%,"Rp8,009,422",$518,"Rp160,084,493","$10,361","$896,068"
Dec/21,North Badung,Padonan,Villa,Professional,6,61,58.8%,"Rp10,114,645",$710,"Rp145,145,103","$10,186","$896,219"
May/25,North Badung,Kerobokan,Villa,Individual ,4,217,57.4%,"Rp4,930,372",$303,"Rp72,778,144","$4,468","$898,000"
Jun/22,Gianyar,Ubud,Villa,Individual ,2,575,64.5%,"Rp1,754,506",$118,"Rp25,648,698","$1,722","$898,868"
Jun/23,North Badung,Canggu,Villa,Professional,4,77,73.3%,"Rp9,990,619",$666,"Rp175,030,489","$11,676","$899,089"
Nov/21,Central Badung,Seminyak,Villa,Individual ,4,270,49.2%,"Rp4,205,791",$294,"Rp52,598,088","$3,673","$899,898"
Sep/24,Gianyar,Ubud,Villa,Individual ,5,113,70.3%,"Rp6,293,915",$416,"Rp125,069,868","$8,264","$900,735"
Aug/25,North Badung,Canggu,Villa,Professional,2,278,74.1%,"Rp2,754,477",$167,"Rp55,742,596","$3,380","$901,511"
Apr/23,North Badung,Padonan,Villa,Professional,5,70,70.8%,"Rp11,378,560",$776,"Rp197,511,424","$13,468","$902,371"
Dec/25,North Badung,Canggu,Villa,Professional,4,198,56.9%,"Rp5,812,514",$349,"Rp80,504,878","$4,828","$902,813"
Jul/25,North Badung,Canggu,Villa,Professional,2,272,71.5%,"Rp2,862,488",$176,"Rp54,855,743","$3,366","$902,892"
May/24,Central Badung,Seminyak,Villa,Professional,3,170,65.5%,"Rp5,048,486",$311,"Rp90,561,036","$5,575","$903,102"
Dec/24,Central Badung,Seminyak,Villa,Professional,4,129,64.8%,"Rp8,319,146",$517,"Rp118,294,150","$7,352","$904,300"
Jun/25,North Badung,Kerobokan,Villa,Individual ,5,117,60.5%,"Rp8,332,474",$513,"Rp131,162,097","$8,079","$904,845"
Nov/25,North Badung,Padonan,Villa,Individual ,6,524,39.4%,"Rp11,467,222",$689,"Rp110,454,789","$6,632","$906,788"
Mar/24,North Badung,Padonan,Villa,Professional,4,140,51.0%,"Rp8,074,595",$509,"Rp104,150,498","$6,571","$906,800"
Aug/24,North Badung,Canggu,Villa,Professional,4,93,64.6%,"Rp9,645,922",$624,"Rp157,477,790","$10,193","$907,154"
Apr/22,North Badung,Kerobokan,Villa,Individual ,6,79,54.7%,"Rp10,079,565",$695,"Rp126,640,746","$8,737","$908,496"
Oct/22,South Badung,Bukit,Villa,Individual ,2,480,61.6%,"Rp2,316,944",$149,"Rp32,650,829","$2,094","$908,652"
May/23,South Badung,Bukit,Villa,Individual ,1,558,51.7%,"Rp2,011,788",$134,"Rp30,065,736","$2,006","$908,896"
Apr/25,South Badung,Jimbaran,Villa,Individual ,3,323,44.7%,"Rp4,315,680",$260,"Rp49,987,589","$3,011","$909,413"
Oct/24,Central Badung,Seminyak,Villa,Professional,3,177,66.7%,"Rp4,827,149",$308,"Rp83,444,679","$5,318","$909,436"
Feb/23,Gianyar,Ubud,Villa,Individual ,3,318,69.3%,"Rp3,241,900",$213,"Rp51,047,999","$3,349","$910,794"
Jul/23,Central Badung,Seminyak,Villa,Professional,4,115,65.5%,"Rp7,862,877",$522,"Rp128,377,970","$8,516","$911,207"
Apr/24,Central Badung,Seminyak,Villa,Professional,3,182,66.3%,"Rp5,287,064",$325,"Rp89,243,039","$5,490","$911,372"
Jul/22,South Badung,Bukit,Villa,Individual ,2,424,62.8%,"Rp2,260,124",$152,"Rp33,710,295","$2,273","$911,517"
Feb/23,North Badung,Canggu,Villa,Individual ,5,135,51.3%,"Rp9,912,827",$650,"Rp121,997,369","$8,002","$912,279"
Jun/23,North Badung,Canggu,Villa,Professional,6,31,73.2%,"Rp16,250,309","$1,084","Rp271,537,466","$18,115","$913,282"
Nov/22,North Badung,Kerobokan,Villa,Professional,6,38,70.6%,"Rp13,053,711",$830,"Rp213,668,678","$13,584","$913,554"
Oct/23,North Badung,Padonan,Villa,Professional,4,141,55.2%,"Rp7,568,262",$477,"Rp108,271,354","$6,818","$913,625"
Mar/23,Gianyar,Ubud,Guest House,Individual ,1,,61.1%,"Rp563,167",$38,"Rp8,590,574",$573,"$914,066"
Apr/23,Gianyar,Ubud,Villa,Individual ,6,75,75.5%,"Rp8,133,593",$555,"Rp164,366,287","$11,208","$914,776"
Apr/23,North Badung,Kerobokan,Villa,Professional,6,38,75.5%,"Rp13,649,953",$931,"Rp236,107,332","$16,100","$915,848"
Jun/23,North Badung,Padonan,Villa,Professional,5,74,70.4%,"Rp11,816,898",$788,"Rp185,716,956","$12,389","$916,815"
Sep/22,Central Badung,Seminyak,Villa,Individual ,1,570,53.4%,"Rp2,175,396",$143,"Rp31,489,296","$2,068","$918,310"
Apr/23,Central Badung,Seminyak,Villa,Professional,4,124,65.3%,"Rp7,383,786",$503,"Rp115,111,273","$7,849","$918,379"
Dec/21,South Badung,Bukit,Villa,Individual ,6,86,55.3%,"Rp10,517,603",$738,"Rp130,491,695","$9,157","$918,442"
Jan/23,Gianyar,Ubud,Villa,Individual ,4,191,57.1%,"Rp4,919,800",$328,"Rp77,362,488","$5,163","$918,954"
Jun/24,Central Badung,Seminyak,Villa,Professional,4,113,74.5%,"Rp8,142,155",$497,"Rp138,117,797","$8,437","$919,661"
Jan/23,South Badung,Bukit,Villa,Individual ,1,583,45.4%,"Rp2,179,683",$145,"Rp28,425,743","$1,897","$920,020"
Dec/24,Central Badung,Seminyak,Villa,Professional,3,205,60.3%,"Rp5,312,924",$330,"Rp74,998,038","$4,661","$922,910"
Mar/25,North Badung,Padonan,Villa,Professional,3,362,54.2%,"Rp3,477,125",$210,"Rp47,355,696","$2,860","$923,664"
Sep/24,North Badung,Padonan,Guest House,Individual ,1,1783,58.1%,"Rp586,969",$39,"Rp8,682,366",$574,"$925,886"
Sep/23,South Badung,Jimbaran,Villa,Individual ,3,220,59.5%,"Rp4,451,161",$288,"Rp70,887,971","$4,588","$926,821"
Oct/22,Central Badung,Seminyak,Villa,Individual ,1,585,56.3%,"Rp2,092,345",$134,"Rp30,566,878","$1,960","$927,099"
Feb/23,North Badung,Padonan,Villa,Professional,4,150,54.6%,"Rp8,366,044",$549,"Rp108,758,646","$7,134","$927,426"
May/25,North Badung,Padonan,Villa,Professional,5,123,53.9%,"Rp8,883,651",$545,"Rp131,400,802","$8,066","$927,630"
Nov/22,Central Badung,Seminyak,Villa,Professional,3,210,63.4%,"Rp4,962,064",$315,"Rp76,059,090","$4,835","$928,376"
Aug/25,North Badung,Kerobokan,Guest House,Individual ,5,128,54.2%,"Rp9,438,567",$572,"Rp131,977,162","$8,003","$928,402"
Aug/25,North Badung,Kerobokan,Villa,Individual ,5,128,54.2%,"Rp9,438,567",$572,"Rp131,977,162","$8,003","$928,402"
Dec/22,Gianyar,Ubud,Guest House,Individual ,1,,63.3%,"Rp596,028",$38,"Rp8,132,443",$522,"$928,448"
Sep/22,North Badung,Padonan,Villa,Professional,4,128,61.8%,"Rp7,137,522",$469,"Rp117,828,585","$7,739","$928,698"
Aug/24,Central Badung,Seminyak,Villa,Professional,2,175,73.1%,"Rp4,563,653",$295,"Rp89,704,363","$5,806","$928,977"
Oct/24,Gianyar,Ubud,Guest House,Individual ,1,1636,50.1%,"Rp689,398",$44,"Rp10,110,067",$644,"$929,171"
Dec/24,North Badung,Canggu,Villa,Professional,3,218,61.5%,"Rp4,883,007",$303,"Rp69,543,157","$4,322","$929,258"
Aug/23,North Badung,Kerobokan,Villa,Individual ,2,410,70.3%,"Rp2,205,746",$145,"Rp36,287,290","$2,383","$929,528"
Oct/24,North Badung,Padonan,Villa,Professional,2,333,66.7%,"Rp2,576,261",$164,"Rp45,878,551","$2,924","$929,851"
Jul/25,North Badung,Canggu,Villa,Professional,5,72,59.7%,"Rp12,990,170",$797,"Rp223,125,291","$13,690","$930,898"
Dec/25,South Badung,Bukit,Villa,Individual ,5,154,53.1%,"Rp8,407,194",$504,"Rp102,158,530","$6,126","$931,220"
Jul/25,Gianyar,Ubud,Villa,Individual ,6,128,71.2%,"Rp10,120,791",$621,"Rp193,682,482","$11,883","$933,304"
Nov/23,South Badung,Bukit,Villa,Individual ,1,654,46.3%,"Rp2,261,700",$146,"Rp30,044,958","$1,938","$934,000"
Feb/22,Central Badung,Seminyak,Villa,Individual ,3,506,43.9%,"Rp3,057,433",$213,"Rp32,349,904","$2,252","$934,576"
Oct/25,South Badung,Bukit,Villa,Professional,1,340,66.1%,"Rp2,522,495",$152,"Rp49,510,038","$2,977","$934,825"
Jul/25,North Badung,Kerobokan,Guest House,Individual ,6,205,63.6%,"Rp15,301,993",$939,"Rp257,211,853","$15,781","$935,862"
Jul/25,North Badung,Kerobokan,Villa,Individual ,6,205,63.6%,"Rp15,301,993",$939,"Rp257,211,853","$15,781","$935,862"
Sep/25,North Badung,Padonan,Villa,Professional,5,128,57.4%,"Rp8,891,152",$534,"Rp134,516,921","$8,072","$936,332"
Aug/23,North Badung,Padonan,Guest House,Individual ,1,,64.0%,"Rp627,574",$41,"Rp10,233,942",$672,"$937,013"
Sep/25,South Badung,Jimbaran,Villa,Individual ,4,152,53.9%,"Rp8,309,481",$499,"Rp110,852,081","$6,652","$937,902"
Apr/23,South Badung,Bukit,Villa,Individual ,1,581,57.5%,"Rp1,976,214",$135,"Rp29,055,398","$1,981","$939,123"
Aug/22,South Badung,Bukit,Villa,Individual ,2,452,62.6%,"Rp2,325,096",$157,"Rp33,426,694","$2,252","$939,282"
Apr/23,North Badung,Canggu,Villa,Professional,4,85,70.3%,"Rp9,515,181",$649,"Rp172,462,689","$11,760","$940,812"
Nov/22,North Badung,Kerobokan,Villa,Individual ,3,304,67.4%,"Rp3,310,325",$210,"Rp51,036,051","$3,245","$940,907"
Nov/22,North Badung,Kerobokan,Villa,Individual ,4,123,55.3%,"Rp6,830,535",$434,"Rp93,590,383","$5,950","$940,907"
Nov/25,Central Badung,Seminyak,Villa,Professional,3,285,54.3%,"Rp4,040,247",$243,"Rp60,292,885","$3,620","$941,228"
Jan/23,North Badung,Canggu,Villa,Individual ,1,588,49.9%,"Rp2,012,212",$134,"Rp26,380,703","$1,760","$941,852"
Dec/22,North Badung,Canggu,Villa,Professional,6,34,73.0%,"Rp17,393,899","$1,118","Rp279,837,110","$17,979","$942,961"
May/23,Gianyar,Ubud,Villa,Individual ,4,172,67.8%,"Rp4,535,180",$303,"Rp88,878,187","$5,931","$943,051"
Nov/25,Gianyar,Ubud,Villa,Individual ,3,496,46.6%,"Rp2,746,073",$165,"Rp35,950,353","$2,159","$943,277"
Nov/22,Gianyar,Ubud,Villa,Individual ,1,932,56.6%,"Rp1,270,243",$81,"Rp17,549,199","$1,116","$943,840"
May/25,Gianyar,Ubud,Villa,Individual ,5,137,61.7%,"Rp6,789,397",$417,"Rp120,193,604","$7,378","$944,431"
Jan/24,North Badung,Canggu,Villa,Professional,6,39,55.1%,"Rp16,344,442","$1,036","Rp241,813,872","$15,329","$945,942"
Dec/24,Gianyar,Ubud,Villa,Individual ,5,134,58.9%,"Rp7,298,846",$454,"Rp114,476,663","$7,115","$946,264"
Dec/21,North Badung,Padonan,Villa,Individual ,2,608,63.7%,"Rp1,769,182",$124,"Rp22,885,481","$1,606","$947,537"
Feb/22,North Badung,Padonan,Villa,Individual ,6,172,42.0%,"Rp8,300,316",$578,"Rp77,432,435","$5,390","$947,582"
Sep/23,North Badung,Canggu,Villa,Individual ,1,593,56.1%,"Rp2,008,370",$130,"Rp29,019,965","$1,878","$948,549"
Feb/23,North Badung,Kerobokan,Villa,Individual ,3,323,71.1%,"Rp3,427,384",$225,"Rp49,532,737","$3,249","$948,741"
Feb/23,North Badung,Kerobokan,Villa,Individual ,4,137,58.2%,"Rp7,237,268",$475,"Rp100,647,073","$6,602","$948,741"
Jun/24,Mengwi,Mengwi,Villa,Individual ,6,55,60.8%,"Rp17,223,900","$1,052","Rp233,305,572","$14,252","$949,043"
Jan/25,Central Badung,Seminyak,Villa,Professional,3,250,52.5%,"Rp4,682,920",$287,"Rp65,323,699","$4,008","$949,800"
May/23,Central Badung,Seminyak,Villa,Professional,4,126,63.1%,"Rp7,288,848",$486,"Rp120,636,655","$8,050","$949,958"
Jan/24,Central Badung,Seminyak,Villa,Professional,3,209,48.2%,"Rp5,629,841",$357,"Rp77,738,415","$4,928","$951,095"
Dec/25,North Badung,Kerobokan,Villa,Individual ,4,283,58.3%,"Rp4,285,304",$257,"Rp58,324,181","$3,498","$951,376"
Oct/21,North Badung,Canggu,Villa,Individual ,3,385,61.8%,"Rp2,746,868",$194,"Rp37,147,025","$2,622","$951,950"
Dec/22,North Badung,Canggu,Villa,Individual ,1,555,63.8%,"Rp2,157,798",$139,"Rp28,390,310","$1,824","$952,121"
May/22,Central Badung,Seminyak,Villa,Professional,4,163,49.9%,"Rp6,747,556",$463,"Rp86,790,406","$5,953","$952,433"
Mar/24,North Badung,Kerobokan,Villa,Professional,6,30,56.1%,"Rp14,760,206",$931,"Rp204,098,006","$12,877","$952,894"
Feb/25,South Badung,Bukit,Villa,Individual ,5,161,44.0%,"Rp10,447,317",$630,"Rp123,490,602","$7,448","$953,365"
Jul/22,Gianyar,Ubud,Villa,Individual ,3,312,64.1%,"Rp2,950,608",$199,"Rp48,143,082","$3,246","$954,421"
Aug/24,North Badung,Padonan,Guest House,Individual ,1,1738,58.9%,"Rp615,697",$40,"Rp9,374,209",$607,"$955,625"
Dec/22,South Badung,Bukit,Villa,Individual ,1,569,62.8%,"Rp2,350,430",$151,"Rp29,964,396","$1,925","$956,783"
Dec/22,North Badung,Canggu,Villa,Professional,4,84,69.4%,"Rp10,877,923",$699,"Rp177,543,199","$11,407","$958,152"
Dec/23,South Badung,Jimbaran,Villa,Individual ,4,162,56.4%,"Rp7,239,521",$470,"Rp91,119,720","$5,919","$958,843"
Jan/22,North Badung,Canggu,Villa,Individual ,3,488,45.7%,"Rp2,928,124",$204,"Rp32,100,378","$2,232","$959,887"
Dec/22,Gianyar,Ubud,Villa,Individual ,6,84,69.9%,"Rp9,033,847",$580,"Rp162,843,958","$10,462","$959,921"
Jul/23,North Badung,Kerobokan,Villa,Individual ,2,389,70.4%,"Rp2,227,358",$148,"Rp38,796,558","$2,574","$959,943"
Aug/24,Central Badung,Seminyak,Villa,Professional,4,114,66.4%,"Rp8,504,858",$550,"Rp142,619,939","$9,231","$960,031"
Apr/24,South Badung,Jimbaran,Villa,Individual ,3,251,57.8%,"Rp4,497,133",$277,"Rp66,313,645","$4,080","$962,782"
Mar/24,Gianyar,Ubud,Villa,Individual ,6,89,64.7%,"Rp8,585,606",$542,"Rp152,394,442","$9,615","$963,377"
Jan/25,South Badung,Bukit,Villa,Individual ,6,190,47.1%,"Rp14,161,513",$869,"Rp194,740,853","$11,947","$963,720"
Feb/23,South Badung,Bukit,Villa,Individual ,6,93,44.1%,"Rp11,960,515",$785,"Rp143,526,138","$9,415","$964,338"
Mar/25,South Badung,Bukit,Villa,Individual ,5,143,45.5%,"Rp9,644,965",$582,"Rp120,854,262","$7,298","$964,837"
Dec/25,South Badung,Bukit,Villa,Professional,4,138,53.0%,"Rp9,295,437",$557,"Rp122,249,030","$7,331","$967,729"
Jun/23,North Badung,Padonan,Villa,Professional,3,181,68.5%,"Rp4,789,093",$319,"Rp81,982,731","$5,469","$968,042"
Nov/22,Gianyar,Ubud,Villa,Individual ,2,592,64.0%,"Rp1,865,034",$119,"Rp28,151,308","$1,790","$968,205"
Apr/25,North Badung,Canggu,Villa,Professional,4,175,57.1%,"Rp6,672,936",$402,"Rp100,594,545","$6,060","$969,586"
Nov/25,Central Badung,Seminyak,Villa,Individual ,5,225,49.2%,"Rp6,730,145",$404,"Rp85,012,440","$5,104","$969,820"
May/25,North Badung,Canggu,Villa,Professional,4,172,57.3%,"Rp6,368,506",$391,"Rp100,963,070","$6,198","$973,064"
Mar/22,Central Badung,Seminyak,Villa,Individual ,4,313,50.6%,"Rp3,977,026",$277,"Rp47,724,364","$3,322","$973,220"
Aug/25,Central Badung,Seminyak,Villa,Professional,3,212,69.9%,"Rp4,463,634",$271,"Rp80,704,226","$4,894","$973,933"
Sep/25,South Badung,Bukit,Villa,Individual ,6,235,56.7%,"Rp14,431,780",$866,"Rp220,382,492","$13,224","$974,152"
May/24,North Badung,Padonan,Villa,Professional,3,216,57.1%,"Rp5,331,111",$328,"Rp81,169,557","$4,997","$974,335"
Oct/25,Gianyar,Ubud,Villa,Individual ,4,234,55.2%,"Rp4,543,268",$273,"Rp74,380,385","$4,473","$975,041"
Nov/22,North Badung,Padonan,Villa,Professional,4,129,61.6%,"Rp8,107,383",$515,"Rp123,702,951","$7,864","$975,154"
Jan/24,North Badung,Canggu,Villa,Individual ,1,763,37.6%,"Rp2,095,977",$133,"Rp23,457,692","$1,487","$976,971"
Feb/25,North Badung,Kerobokan,Villa,Individual ,2,725,53.7%,"Rp2,024,351",$122,"Rp25,461,745","$1,536","$978,233"
May/24,South Badung,Jimbaran,Villa,Individual ,3,265,58.2%,"Rp4,332,478",$267,"Rp66,491,828","$4,093","$978,241"
Apr/24,North Badung,Padonan,Villa,Professional,3,215,59.3%,"Rp5,406,966",$333,"Rp78,029,864","$4,800","$979,275"
Oct/23,Central Badung,Seminyak,Villa,Professional,3,185,62.9%,"Rp5,390,309",$339,"Rp88,955,544","$5,602","$980,303"
Dec/22,North Badung,Padonan,Guest House,Individual ,1,,75.5%,"Rp642,707",$41,"Rp10,387,034",$667,"$980,309"
Sep/24,North Badung,Kerobokan,Villa,Professional,6,35,55.9%,"Rp14,977,805",$990,"Rp226,539,236","$14,968","$980,491"
Nov/25,South Badung,Bukit,Villa,Professional,3,308,50.7%,"Rp4,110,407",$247,"Rp56,901,185","$3,416","$980,525"
May/22,South Badung,Bukit,Villa,Individual ,6,95,45.8%,"Rp10,081,038",$691,"Rp123,625,395","$8,479","$981,693"
Jul/23,Gianyar,Ubud,Villa,Individual ,5,96,82.8%,"Rp7,104,712",$471,"Rp157,513,046","$10,449","$982,171"
Mar/24,Gianyar,Ubud,Villa,Individual ,4,198,63.3%,"Rp5,007,395",$316,"Rp85,071,034","$5,367","$982,208"
Oct/25,South Badung,Jimbaran,Villa,Individual ,4,150,52.8%,"Rp7,901,263",$475,"Rp123,846,315","$7,447","$983,025"
Jan/23,North Badung,Padonan,Guest House,Individual ,1,,65.3%,"Rp591,405",$39,"Rp9,163,227",$611,"$983,899"
Dec/22,North Badung,Padonan,Villa,Professional,5,75,69.1%,"Rp13,833,724",$889,"Rp209,969,324","$13,490","$984,758"
Oct/25,Denpasar,Denpasar,Villa,Individual ,3,354,59.2%,"Rp2,864,181",$172,"Rp50,101,352","$3,013","$985,154"
Sep/25,Central Badung,Seminyak,Villa,Professional,4,157,64.1%,"Rp6,821,116",$409,"Rp108,776,503","$6,527","$985,613"
Jun/22,North Badung,Padonan,Villa,Individual ,1,882,55.1%,"Rp1,508,959",$101,"Rp20,542,913","$1,379","$986,116"
Oct/25,North Badung,Canggu,Villa,Professional,2,372,66.0%,"Rp2,349,909",$141,"Rp47,262,348","$2,842","$986,170"
Sep/25,North Badung,Canggu,Villa,Professional,4,175,63.9%,"Rp6,472,133",$388,"Rp127,554,049","$7,654","$987,228"
Apr/25,North Badung,Padonan,Villa,Professional,5,119,61.1%,"Rp9,249,156",$557,"Rp143,848,759","$8,666","$987,877"
Mar/24,North Badung,Kerobokan,Villa,Individual ,2,513,61.9%,"Rp2,232,785",$141,"Rp31,761,659","$2,004","$987,919"
May/24,North Badung,Kerobokan,Villa,Professional,6,35,52.1%,"Rp14,374,075",$885,"Rp194,529,146","$11,975","$988,523"
Jun/22,North Badung,Canggu,Villa,Individual ,2,404,71.3%,"Rp2,494,002",$167,"Rp38,857,757","$2,609","$988,726"
Dec/21,North Badung,Canggu,Villa,Individual ,5,106,56.5%,"Rp10,600,821",$744,"Rp138,226,417","$9,700","$989,410"
Mar/25,North Badung,Padonan,Villa,Professional,4,230,51.0%,"Rp5,743,143",$347,"Rp75,963,670","$4,587","$990,831"
Dec/21,Central Badung,Seminyak,Villa,Individual ,5,149,63.1%,"Rp6,629,319",$465,"Rp99,533,196","$6,985","$991,839"
Aug/22,South Badung,Bukit,Villa,Individual ,5,110,51.7%,"Rp10,175,337",$686,"Rp140,225,851","$9,449","$992,164"
Apr/22,North Badung,Padonan,Villa,Individual ,2,663,65.3%,"Rp1,779,896",$123,"Rp22,951,601","$1,583","$994,384"
Feb/23,South Badung,Bukit,Villa,Individual ,2,504,59.7%,"Rp2,635,650",$173,"Rp34,455,128","$2,260","$994,441"
Feb/22,North Badung,Padonan,Villa,Individual ,4,329,45.9%,"Rp5,157,663",$359,"Rp52,737,514","$3,671","$994,910"
Feb/22,North Badung,Padonan,Villa,Individual ,5,165,44.8%,"Rp8,609,754",$599,"Rp90,746,807","$6,317","$994,910"
May/23,Central Badung,Seminyak,Villa,Professional,3,205,59.7%,"Rp4,888,019",$326,"Rp80,665,537","$5,383","$995,871"
Jan/23,North Badung,Canggu,Villa,Professional,4,94,64.7%,"Rp10,830,613",$723,"Rp158,772,128","$10,595","$995,968"
Apr/23,Gianyar,Ubud,Villa,Individual ,4,179,71.5%,"Rp4,654,290",$317,"Rp86,448,648","$5,895","$996,237"
Dec/22,Gianyar,Ubud,Villa,Individual ,4,188,68.1%,"Rp5,192,042",$334,"Rp85,855,185","$5,516","$998,380"
Feb/25,North Badung,Padonan,Villa,Professional,4,236,50.2%,"Rp6,064,428",$366,"Rp79,243,728","$4,779","$998,912"
Jul/22,Mengwi,Mengwi,Villa,Individual ,6,60,52.7%,"Rp15,433,649","$1,041","Rp218,275,923","$14,719","$999,615"
Aug/23,Gianyar,Ubud,Villa,Individual ,5,103,76.0%,"Rp7,271,452",$478,"Rp158,532,739","$10,413","$999,616"
Sep/24,South Badung,Jimbaran,Villa,Individual ,4,159,55.3%,"Rp7,152,529",$473,"Rp103,054,798","$6,809","$1,000,929"
Apr/25,Central Badung,Seminyak,Villa,Professional,3,233,66.8%,"Rp4,389,774",$264,"Rp74,234,192","$4,472","$1,001,715"
Jan/23,North Badung,Padonan,Villa,Professional,3,212,54.3%,"Rp5,802,491",$387,"Rp74,369,596","$4,963","$1,002,512"
Sep/23,North Badung,Padonan,Villa,Professional,4,135,58.4%,"Rp7,994,813",$517,"Rp121,999,535","$7,896","$1,002,844"
Dec/25,Denpasar,Denpasar,Villa,Individual ,3,379,58.3%,"Rp3,259,515",$195,"Rp46,200,474","$2,771","$1,002,973"
Oct/22,North Badung,Padonan,Villa,Professional,4,120,65.3%,"Rp8,386,181",$538,"Rp136,074,905","$8,726","$1,003,438"
Apr/24,Gianyar,Ubud,Villa,Individual ,6,93,70.1%,"Rp8,601,595",$529,"Rp164,686,756","$10,131","$1,005,208"
Jul/22,Central Badung,Seminyak,Villa,Individual ,1,623,53.4%,"Rp2,097,592",$141,"Rp31,252,843","$2,107","$1,005,232"
May/24,North Badung,Padonan,Villa,Professional,4,137,61.3%,"Rp8,079,852",$497,"Rp128,641,362","$7,919","$1,005,692"
Feb/23,Gianyar,Ubud,Villa,Individual ,2,583,67.7%,"Rp2,008,432",$132,"Rp31,294,668","$2,053","$1,005,863"
Dec/24,North Badung,Padonan,Villa,Professional,5,105,61.7%,"Rp10,040,222",$624,"Rp158,674,921","$9,862","$1,005,894"
May/23,Central Badung,Seminyak,Villa,Individual ,1,670,46.0%,"Rp2,102,218",$140,"Rp29,046,277","$1,938","$1,006,006"
Nov/23,North Badung,Canggu,Villa,Professional,6,39,54.5%,"Rp15,275,136",$985,"Rp188,393,297","$12,150","$1,006,085"
Dec/23,Gianyar,Ubud,Villa,Individual ,6,83,66.4%,"Rp9,554,006",$621,"Rp171,016,740","$11,109","$1,007,480"
Aug/22,Central Badung,Seminyak,Villa,Professional,4,133,62.2%,"Rp7,603,928",$512,"Rp116,969,787","$7,882","$1,008,904"
Jun/22,Central Badung,Seminyak,Villa,Professional,3,275,53.8%,"Rp4,613,616",$310,"Rp62,427,443","$4,191","$1,010,071"
Mar/23,Central Badung,Seminyak,Villa,Professional,3,211,61.2%,"Rp5,193,513",$346,"Rp75,370,493","$5,028","$1,010,639"
Mar/22,North Badung,Canggu,Villa,Individual ,3,415,60.7%,"Rp2,901,128",$202,"Rp37,467,857","$2,608","$1,011,801"
Jun/23,Central Badung,Seminyak,Villa,Professional,4,121,68.8%,"Rp7,932,650",$529,"Rp132,026,935","$8,808","$1,012,881"
Oct/25,South Badung,Bukit,Villa,Individual ,5,150,49.1%,"Rp9,023,823",$543,"Rp124,796,132","$7,504","$1,013,077"
Apr/25,North Badung,Padonan,Villa,Professional,2,463,0.0%,"Rp2,429,603",$146,"Rp39,116,637","$2,356","$1,013,262"
Sep/24,South Badung,Bukit,Guest House,Individual ,1,1009,59.9%,"Rp1,042,255",$69,"Rp17,045,490","$1,126","$1,013,608"
Sep/24,Central Badung,Seminyak,Villa,Professional,4,111,70.1%,"Rp8,301,600",$549,"Rp143,377,234","$9,473","$1,013,634"
Mar/25,North Badung,Kerobokan,Villa,Individual ,2,731,53.1%,"Rp1,997,994",$121,"Rp26,029,722","$1,572","$1,013,837"
