ID,DATE,REGION,LOCATION,TYPE,MGMT,BEDS,COUNT,OCCUPANCY,RATE_USD,MONTHLY_USD,TOTAL_USD
20354,Feb/23,North Badung,Kerobokan,Villa,Individual,3,204,67%,$236.00,"$3,318.00","$677,070.00"
20355,Feb/24,North Badung,Kerobokan,Villa,Individual,3,307,56%,$213.00,"$2,831.00","$869,437.00"
20356,Feb/25,North Badung,Kerobokan,Villa,Individual,3,377,49%,$185.00,"$2,192.00","$826,730.00"
20357,Jan/22,North Badung,Kerobokan,Villa,Individual,3,148,44%,$185.00,"$1,954.00","$289,494.00"
20358,Jan/23,North Badung,Kerobokan,Villa,Individual,3,236,64%,$261.00,"$3,698.00","$872,197.00"
20359,Jan/24,North Badung,Kerobokan,Villa,Individual,3,358,45%,$244.00,"$2,849.00","$1,021,058.00"
20360,Jan/25,North Badung,Kerobokan,Villa,Individual,3,460,50%,$222.00,"$2,936.00","$1,351,690.00"
20361,Jul/22,North Badung,Kerobokan,Villa,Individual,3,195,70%,$242.00,"$4,042.00","$786,485.00"
20362,Jul/23,North Badung,Kerobokan,Villa,Individual,3,274,69%,$253.00,"$4,308.00","$1,178,902.00"
20363,Jul/24,North Badung,Kerobokan,Villa,Individual,3,361,68%,$255.00,"$4,414.00","$1,591,683.00"
20364,Jul/25,North Badung,Kerobokan,Villa,Individual,3,427,64%,$225.00,"$3,674.00","$1,569,837.00"
20365,Jun/22,North Badung,Kerobokan,Villa,Individual,3,188,64%,$214.00,"$3,060.00","$576,065.00"
20366,Jun/23,North Badung,Kerobokan,Villa,Individual,3,254,67%,$237.00,"$3,719.00","$944,202.00"
20367,Jun/24,North Badung,Kerobokan,Villa,Individual,3,346,68%,$243.00,"$4,015.00","$1,388,044.00"
20368,Jun/25,North Badung,Kerobokan,Villa,Individual,3,407,63%,$208.00,"$3,278.00","$1,333,941.00"
20369,Mar/22,North Badung,Kerobokan,Villa,Individual,3,124,57%,$187.00,"$2,264.00","$281,089.00"
20370,Mar/23,North Badung,Kerobokan,Villa,Individual,3,211,62%,$237.00,"$3,428.00","$722,654.00"
20371,Mar/24,North Badung,Kerobokan,Villa,Individual,3,300,54%,$224.00,"$3,075.00","$922,448.00"
20372,Mar/25,North Badung,Kerobokan,Villa,Individual,3,367,50%,$181.00,"$2,270.00","$832,233.00"
20373,May/22,North Badung,Kerobokan,Villa,Individual,3,178,62%,$212.00,"$3,010.00","$534,557.00"
20374,May/23,North Badung,Kerobokan,Villa,Individual,3,229,58%,$223.00,"$3,357.00","$768,274.00"
20375,May/24,North Badung,Kerobokan,Villa,Individual,3,325,60%,$228.00,"$3,559.00","$1,156,024.00"
20376,May/25,North Badung,Kerobokan,Villa,Individual,3,388,56%,$192.00,"$2,874.00","$1,116,224.00"
20377,Nov/26,North Badung,Kerobokan,Villa,Individual,3,122,55%,$161.00,"$1,915.00","$233,086.00"
20378,Nov/22,North Badung,Kerobokan,Villa,Individual,3,195,66%,$215.00,"$3,295.00","$641,997.00"
20379,Nov/23,North Badung,Kerobokan,Villa,Individual,3,271,50%,$212.00,"$2,679.00","$725,007.00"
20380,Nov/24,North Badung,Kerobokan,Villa,Individual,3,369,55%,$208.00,"$2,926.00","$1,078,695.00"
20381,Nov/25,North Badung,Kerobokan,Villa,Individual,3,415,51%,$161.00,"$2,328.00","$965,157.00"
20382,Oct/26,North Badung,Kerobokan,Villa,Individual,3,117,57%,$170.00,"$2,130.00","$250,028.00"
20383,Oct/22,North Badung,Kerobokan,Villa,Individual,3,201,69%,$220.00,"$3,465.00","$697,046.00"
20384,Oct/23,North Badung,Kerobokan,Villa,Individual,3,276,57%,$210.00,"$3,029.00","$836,916.00"
20385,Oct/24,North Badung,Kerobokan,Villa,Individual,3,376,60%,$217.00,"$3,360.00","$1,264,380.00"
20386,Oct/25,North Badung,Kerobokan,Villa,Individual,3,426,57%,$186.00,"$3,133.00","$1,334,860.00"
20387,Sep/22,North Badung,Kerobokan,Villa,Individual,3,192,66%,$219.00,"$3,414.00","$656,642.00"
20388,Sep/23,North Badung,Kerobokan,Villa,Individual,3,268,61%,$217.00,"$3,370.00","$903,807.00"
20389,Sep/24,North Badung,Kerobokan,Villa,Individual,3,379,59%,$238.00,"$3,707.00","$1,403,115.00"
20390,Sep/25,North Badung,Kerobokan,Villa,Individual,3,412,57%,$216.00,"$3,213.00","$1,323,834.00"
20391,Apr/22,North Badung,Kerobokan,Villa,Individual,4,72,55%,$371.00,"$4,397.00","$315,789.00"
20392,Apr/23,North Badung,Kerobokan,Villa,Individual,4,104,68%,$427.00,"$6,995.00","$725,967.00"
20393,Apr/24,North Badung,Kerobokan,Villa,Individual,4,130,58%,$404.00,"$5,984.00","$775,662.00"
20394,Apr/25,North Badung,Kerobokan,Villa,Individual,4,151,55%,$317.00,"$4,481.00","$675,715.00"
20395,Aug/22,North Badung,Kerobokan,Villa,Individual,4,89,65%,$442.00,"$6,902.00","$616,980.00"
20396,Aug/23,North Badung,Kerobokan,Villa,Individual,4,120,64%,$448.00,"$7,246.00","$869,052.00"
20397,Aug/24,North Badung,Kerobokan,Villa,Individual,4,152,66%,$440.00,"$7,528.00","$1,147,729.00"
20398,Aug/25,North Badung,Kerobokan,Villa,Individual,4,167,61%,$367.00,"$5,751.00","$958,982.00"
20399,Dec/26,North Badung,Kerobokan,Villa,Individual,4,64,59%,$389.00,"$5,021.00","$321,380.00"
20400,Dec/22,North Badung,Kerobokan,Villa,Individual,4,110,68%,$472.00,"$6,978.00","$764,108.00"
20401,Dec/23,North Badung,Kerobokan,Villa,Individual,4,144,58%,$465.00,"$5,917.00","$854,932.00"
20402,Dec/24,North Badung,Kerobokan,Villa,Individual,4,184,60%,$395.00,"$5,248.00","$967,944.00"
20403,Dec/25,North Badung,Kerobokan,Villa,Individual,4,166,54%,$274.00,"$3,496.00","$580,078.00"
20404,Feb/22,North Badung,Kerobokan,Villa,Individual,4,55,46%,$366.00,"$3,675.00","$203,092.00"
20405,Feb/23,North Badung,Kerobokan,Villa,Individual,4,98,57%,$428.00,"$5,704.00","$559,219.00"
20406,Feb/24,North Badung,Kerobokan,Villa,Individual,4,124,54%,$400.00,"$5,454.00","$674,717.00"
20407,Feb/25,North Badung,Kerobokan,Villa,Individual,4,149,48%,$321.00,"$3,972.00","$592,486.00"
20408,Jan/22,North Badung,Kerobokan,Villa,Individual,4,65,39%,$373.00,"$3,750.00","$244,658.00"
20409,Jan/23,North Badung,Kerobokan,Villa,Individual,4,116,56%,$472.00,"$6,145.00","$712,152.00"
20410,Jan/24,North Badung,Kerobokan,Villa,Individual,4,144,47%,$420.00,"$5,048.00","$729,406.00"
20411,Jan/25,North Badung,Kerobokan,Villa,Individual,4,180,52%,$368.00,"$5,071.00","$914,714.00"
20412,Jul/22,North Badung,Kerobokan,Villa,Individual,4,92,66%,$430.00,"$7,037.00","$646,263.00"
20413,Jul/23,North Badung,Kerobokan,Villa,Individual,4,118,69%,$465.00,"$7,850.00","$926,055.00"
20414,Jul/24,North Badung,Kerobokan,Villa,Individual,4,147,72%,$435.00,"$7,798.00","$1,146,519.00"
20415,Jul/25,North Badung,Kerobokan,Villa,Individual,4,167,63%,$389.00,"$6,369.00","$1,062,134.00"
20416,Jun/22,North Badung,Kerobokan,Villa,Individual,4,94,56%,$390.00,"$5,035.00","$471,350.00"
20417,Jun/23,North Badung,Kerobokan,Villa,Individual,4,111,69%,$430.00,"$6,958.00","$775,086.00"
20418,Jun/24,North Badung,Kerobokan,Villa,Individual,4,137,69%,$408.00,"$6,903.00","$946,014.00"
20419,Jun/25,North Badung,Kerobokan,Villa,Individual,4,161,63%,$348.00,"$5,413.00","$869,520.00"
20420,Mar/22,North Badung,Kerobokan,Villa,Individual,4,60,47%,$361.00,"$3,586.00","$216,410.00"
20421,Mar/23,North Badung,Kerobokan,Villa,Individual,4,100,56%,$439.00,"$6,042.00","$604,860.00"
20422,Mar/24,North Badung,Kerobokan,Villa,Individual,4,125,56%,$406.00,"$5,707.00","$715,655.00"
20423,Mar/25,North Badung,Kerobokan,Villa,Individual,4,144,44%,$308.00,"$3,555.00","$513,628.00"
20424,May/22,North Badung,Kerobokan,Villa,Individual,4,86,54%,$385.00,"$4,982.00","$429,460.00"
20425,May/23,North Badung,Kerobokan,Villa,Individual,4,106,56%,$402.00,"$5,826.00","$615,566.00"
20426,May/24,North Badung,Kerobokan,Villa,Individual,4,132,60%,$394.00,"$6,089.00","$803,025.00"
20427,May/25,North Badung,Kerobokan,Villa,Individual,4,151,54%,$322.00,"$4,593.00","$695,165.00"
20428,Nov/26,North Badung,Kerobokan,Villa,Individual,4,54,52%,$333.00,"$3,730.00","$200,587.00"
20429,Nov/22,North Badung,Kerobokan,Villa,Individual,4,91,57%,$395.00,"$5,403.00","$489,595.00"
20430,Nov/23,North Badung,Kerobokan,Villa,Individual,4,120,46%,$373.00,"$4,387.00","$527,887.00"
20431,Nov/24,North Badung,Kerobokan,Villa,Individual,4,151,54%,$356.00,"$4,932.00","$744,080.00"
20432,Nov/25,North Badung,Kerobokan,Villa,Individual,4,155,46%,$247.00,"$3,238.00","$503,074.00"
20433,Oct/26,North Badung,Kerobokan,Villa,Individual,4,52,53%,$370.00,"$4,532.00","$234,311.00"
20434,Oct/22,North Badung,Kerobokan,Villa,Individual,4,91,63%,$420.00,"$6,272.00","$570,663.00"
20435,Oct/23,North Badung,Kerobokan,Villa,Individual,4,121,57%,$382.00,"$5,552.00","$670,674.00"
20436,Oct/24,North Badung,Kerobokan,Villa,Individual,4,149,55%,$383.00,"$5,606.00","$837,391.00"
20437,Oct/25,North Badung,Kerobokan,Villa,Individual,4,165,56%,$281.00,"$4,497.00","$740,680.00"
20438,Sep/22,North Badung,Kerobokan,Villa,Individual,4,92,60%,$404.00,"$6,039.00","$557,487.00"
20439,Sep/23,North Badung,Kerobokan,Villa,Individual,4,117,58%,$402.00,"$6,064.00","$707,404.00"
20440,Sep/24,North Badung,Kerobokan,Villa,Individual,4,149,58%,$407.00,"$6,087.00","$906,896.00"
20441,Sep/25,North Badung,Kerobokan,Villa,Individual,4,163,57%,$330.00,"$4,938.00","$804,478.00"
20442,Apr/22,North Badung,Kerobokan,Villa,Individual,5,39,47%,$563.00,"$5,575.00","$215,367.00"
20443,Apr/23,North Badung,Kerobokan,Villa,Individual,5,49,69%,$634.00,"$10,269.00","$507,683.00"
20444,Apr/24,North Badung,Kerobokan,Villa,Individual,5,67,60%,$600.00,"$8,990.00","$602,535.00"
20445,Apr/25,North Badung,Kerobokan,Villa,Individual,5,79,54%,$501.00,"$6,749.00","$534,206.00"
20446,Aug/22,North Badung,Kerobokan,Villa,Individual,5,40,61%,$611.00,"$9,304.00","$369,929.00"
20447,Aug/23,North Badung,Kerobokan,Villa,Individual,5,58,61%,$721.00,"$11,687.00","$673,384.00"
20448,Aug/24,North Badung,Kerobokan,Villa,Individual,5,80,61%,$669.00,"$10,746.00","$861,575.00"
20449,Aug/25,North Badung,Kerobokan,Villa,Individual,5,89,54%,$572.00,"$8,263.00","$736,356.00"
20450,Dec/26,North Badung,Kerobokan,Villa,Individual,5,33,56%,$639.00,"$7,839.00","$257,206.00"
20451,Dec/22,North Badung,Kerobokan,Villa,Individual,5,49,70%,$705.00,"$10,172.00","$497,205.00"
20452,Dec/23,North Badung,Kerobokan,Villa,Individual,5,70,56%,$702.00,"$8,650.00","$609,013.00"
20453,Dec/24,North Badung,Kerobokan,Villa,Individual,5,101,58%,$568.00,"$7,549.00","$759,314.00"
20454,Dec/25,North Badung,Kerobokan,Villa,Individual,5,72,50%,$453.00,"$4,916.00","$354,441.00"
20455,Feb/22,North Badung,Kerobokan,Villa,Individual,5,27,44%,$579.00,"$5,867.00","$156,652.00"
20456,Feb/23,North Badung,Kerobokan,Villa,Individual,5,42,52%,$588.00,"$6,864.00","$290,949.00"
20457,Feb/24,North Badung,Kerobokan,Villa,Individual,5,64,48%,$579.00,"$6,913.00","$439,917.00"
20458,Feb/25,North Badung,Kerobokan,Villa,Individual,5,79,46%,$485.00,"$5,682.00","$451,337.00"
20459,Jan/22,North Badung,Kerobokan,Villa,Individual,5,33,39%,$545.00,"$5,568.00","$183,682.00"
20460,Jan/23,North Badung,Kerobokan,Villa,Individual,5,51,56%,$660.00,"$8,437.00","$429,844.00"
20461,Jan/24,North Badung,Kerobokan,Villa,Individual,5,72,42%,$617.00,"$6,863.00","$491,567.00"
20462,Jan/25,North Badung,Kerobokan,Villa,Individual,5,96,47%,$540.00,"$6,902.00","$660,471.00"
20463,Jul/22,North Badung,Kerobokan,Villa,Individual,5,42,63%,$667.00,"$10,522.00","$441,092.00"
20464,Jul/23,North Badung,Kerobokan,Villa,Individual,5,56,65%,$704.00,"$11,570.00","$644,901.00"
20465,Jul/24,North Badung,Kerobokan,Villa,Individual,5,79,67%,$623.00,"$10,499.00","$826,098.00"
20466,Jul/25,North Badung,Kerobokan,Villa,Individual,5,88,58%,$606.00,"$9,365.00","$822,265.00"
20467,Jun/22,North Badung,Kerobokan,Villa,Individual,5,46,53%,$539.00,"$7,123.00","$327,454.00"
20468,Jun/23,North Badung,Kerobokan,Villa,Individual,5,54,67%,$623.00,"$10,225.00","$554,629.00"
20469,Jun/24,North Badung,Kerobokan,Villa,Individual,5,75,67%,$628.00,"$10,721.00","$801,158.00"
20470,Jun/25,North Badung,Kerobokan,Villa,Individual,5,86,59%,$551.00,"$8,236.00","$704,527.00"
20471,Mar/22,North Badung,Kerobokan,Villa,Individual,5,32,46%,$535.00,"$5,509.00","$178,155.00"
20472,Mar/23,North Badung,Kerobokan,Villa,Individual,5,47,57%,$616.00,"$8,189.00","$382,613.00"
20473,Mar/24,North Badung,Kerobokan,Villa,Individual,5,62,53%,$585.00,"$8,028.00","$495,009.00"
20474,Mar/25,North Badung,Kerobokan,Villa,Individual,5,77,41%,$456.00,"$5,108.00","$395,673.00"
20475,May/22,North Badung,Kerobokan,Villa,Individual,5,42,49%,$579.00,"$7,549.00","$319,995.00"
20476,May/23,North Badung,Kerobokan,Villa,Individual,5,51,57%,$624.00,"$9,605.00","$489,393.00"
20477,May/24,North Badung,Kerobokan,Villa,Individual,5,69,54%,$579.00,"$8,255.00","$568,053.00"
20478,May/25,North Badung,Kerobokan,Villa,Individual,5,82,51%,$500.00,"$7,105.00","$581,666.00"
20479,Nov/26,North Badung,Kerobokan,Villa,Individual,5,28,43%,$569.00,"$6,047.00","$166,536.00"
20480,Nov/22,North Badung,Kerobokan,Villa,Individual,5,42,54%,$597.00,"$7,878.00","$329,541.00"
20481,Nov/23,North Badung,Kerobokan,Villa,Individual,5,57,43%,$612.00,"$7,059.00","$403,436.00"
20482,Nov/24,North Badung,Kerobokan,Villa,Individual,5,83,52%,$536.00,"$7,435.00","$618,485.00"
20483,Nov/25,North Badung,Kerobokan,Villa,Individual,5,69,42%,$408.00,"$4,637.00","$318,623.00"
20484,Oct/26,North Badung,Kerobokan,Villa,Individual,5,27,51%,$601.00,"$7,157.00","$189,736.00"
20485,Oct/22,North Badung,Kerobokan,Villa,Individual,5,39,60%,$589.00,"$8,674.00","$340,814.00"
20486,Oct/23,North Badung,Kerobokan,Villa,Individual,5,57,54%,$628.00,"$9,224.00","$524,584.00"
20487,Oct/24,North Badung,Kerobokan,Villa,Individual,5,80,55%,$559.00,"$8,356.00","$664,491.00"
20488,Oct/25,North Badung,Kerobokan,Villa,Individual,5,76,46%,$498.00,"$6,417.00","$489,833.00"
20489,Sep/22,North Badung,Kerobokan,Villa,Individual,5,39,57%,$595.00,"$8,680.00","$342,676.00"
20490,Sep/23,North Badung,Kerobokan,Villa,Individual,5,57,55%,$627.00,"$8,959.00","$507,820.00"
20491,Sep/24,North Badung,Kerobokan,Villa,Individual,5,81,57%,$602.00,"$8,923.00","$720,541.00"
20492,Sep/25,North Badung,Kerobokan,Villa,Individual,5,85,50%,$513.00,"$6,741.00","$571,562.00"
20493,Apr/22,North Badung,Kerobokan,Villa,Individual,6,36,51%,$657.00,"$7,441.00","$268,609.00"
20494,Apr/23,North Badung,Kerobokan,Villa,Individual,6,52,73%,$821.00,"$14,631.00","$760,537.00"
20495,Apr/24,North Badung,Kerobokan,Villa,Individual,6,73,60%,$780.00,"$11,915.00","$872,507.00"
20496,Apr/25,North Badung,Kerobokan,Villa,Individual,6,93,62%,$729.00,"$11,518.00","$1,068,632.00"
20497,Aug/22,North Badung,Kerobokan,Villa,Individual,6,47,67%,$835.00,"$13,753.00","$642,545.00"
20498,Aug/23,North Badung,Kerobokan,Villa,Individual,6,57,69%,$883.00,"$15,779.00","$897,344.00"
20499,Aug/24,North Badung,Kerobokan,Villa,Individual,6,88,63%,$886.00,"$15,324.00","$1,340,976.00"
20500,Aug/25,North Badung,Kerobokan,Villa,Individual,6,103,63%,$878.00,"$14,485.00","$1,494,976.00"
20501,Dec/26,North Badung,Kerobokan,Villa,Individual,6,33,58%,$665.00,"$9,379.00","$304,993.00"
20502,Dec/22,North Badung,Kerobokan,Villa,Individual,6,52,72%,$905.00,"$15,201.00","$794,406.00"
20503,Dec/23,North Badung,Kerobokan,Villa,Individual,6,71,61%,$886.00,"$12,733.00","$901,226.00"
20504,Dec/24,North Badung,Kerobokan,Villa,Individual,6,107,61%,$841.00,"$12,332.00","$1,319,145.00"
20505,Dec/25,North Badung,Kerobokan,Villa,Individual,6,93,52%,$737.00,"$7,347.00","$683,731.00"
20506,Feb/22,North Badung,Kerobokan,Villa,Individual,6,28,40%,$595.00,"$5,224.00","$147,778.00"
20507,Feb/23,North Badung,Kerobokan,Villa,Individual,6,47,61%,$775.00,"$10,976.00","$518,931.00"
20508,Feb/24,North Badung,Kerobokan,Villa,Individual,6,65,55%,$720.00,"$9,513.00","$616,156.00"
20509,Feb/25,North Badung,Kerobokan,Villa,Individual,6,88,48%,$691.00,"$8,704.00","$769,909.00"
20510,Jan/22,North Badung,Kerobokan,Villa,Individual,6,34,42%,$597.00,"$6,632.00","$223,845.00"
20511,Jan/23,North Badung,Kerobokan,Villa,Individual,6,51,62%,$914.00,"$13,949.00","$713,330.00"
20512,Jan/24,North Badung,Kerobokan,Villa,Individual,6,72,46%,$821.00,"$10,194.00","$732,141.00"
20513,Jan/25,North Badung,Kerobokan,Villa,Individual,6,97,59%,$799.00,"$12,316.00","$1,194,790.00"
20514,Jul/22,North Badung,Kerobokan,Villa,Individual,6,48,64%,$820.00,"$13,322.00","$639,847.00"
20515,Jul/23,North Badung,Kerobokan,Villa,Individual,6,56,70%,$930.00,"$16,707.00","$928,092.00"
20516,Jul/24,North Badung,Kerobokan,Villa,Individual,6,83,68%,$890.00,"$16,168.00","$1,334,324.00"
20517,Jul/25,North Badung,Kerobokan,Villa,Individual,6,104,66%,$893.00,"$15,177.00","$1,584,936.00"
20518,Jun/22,North Badung,Kerobokan,Villa,Individual,6,46,57%,$713.00,"$9,843.00","$451,489.00"
20519,Jun/23,North Badung,Kerobokan,Villa,Individual,6,55,70%,$820.00,"$13,984.00","$765,054.00"
20520,Jun/24,North Badung,Kerobokan,Villa,Individual,6,78,71%,$837.00,"$14,991.00","$1,163,929.00"
20521,Jun/25,North Badung,Kerobokan,Villa,Individual,6,95,63%,$788.00,"$12,792.00","$1,218,088.00"
20522,Mar/22,North Badung,Kerobokan,Villa,Individual,6,31,45%,$632.00,"$6,667.00","$208,081.00"
20523,Mar/23,North Badung,Kerobokan,Villa,Individual,6,51,63%,$811.00,"$12,305.00","$632,718.00"
20524,Mar/24,North Badung,Kerobokan,Villa,Individual,6,67,57%,$750.00,"$11,107.00","$748,617.00"
20525,Mar/25,North Badung,Kerobokan,Villa,Individual,6,87,52%,$695.00,"$9,314.00","$809,851.00"
20526,May/22,North Badung,Kerobokan,Villa,Individual,6,40,54%,$701.00,"$10,095.00","$404,217.00"
20527,May/23,North Badung,Kerobokan,Villa,Individual,6,52,66%,$778.00,"$13,530.00","$705,849.00"
20528,May/24,North Badung,Kerobokan,Villa,Individual,6,75,59%,$754.00,"$12,119.00","$909,034.00"
20529,May/25,North Badung,Kerobokan,Villa,Individual,6,94,58%,$709.00,"$10,705.00","$1,009,247.00"
20530,Nov/26,North Badung,Kerobokan,Villa,Individual,6,28,40%,$570.00,"$5,994.00","$169,561.00"
20531,Nov/22,North Badung,Kerobokan,Villa,Individual,6,44,64%,$786.00,"$12,499.00","$548,702.00"
20532,Nov/23,North Badung,Kerobokan,Villa,Individual,6,60,51%,$741.00,"$10,003.00","$603,674.00"
20533,Nov/24,North Badung,Kerobokan,Villa,Individual,6,92,53%,$750.00,"$10,497.00","$968,988.00"
20534,Nov/25,North Badung,Kerobokan,Villa,Individual,6,95,40%,$680.00,"$6,328.00","$600,186.00"
20535,Oct/26,North Badung,Kerobokan,Villa,Individual,6,29,46%,$595.00,"$6,653.00","$192,591.00"
20536,Oct/22,North Badung,Kerobokan,Villa,Individual,6,43,68%,$790.00,"$14,145.00","$604,972.00"
20537,Oct/23,North Badung,Kerobokan,Villa,Individual,6,60,60%,$780.00,"$11,932.00","$715,585.00"
20538,Oct/24,North Badung,Kerobokan,Villa,Individual,6,90,59%,$788.00,"$12,808.00","$1,149,763.00"
20539,Oct/25,North Badung,Kerobokan,Villa,Individual,6,105,51%,$741.00,"$8,981.00","$942,128.00"
20540,Sep/22,North Badung,Kerobokan,Villa,Individual,6,45,69%,$764.00,"$13,108.00","$587,745.00"
20541,Sep/23,North Badung,Kerobokan,Villa,Individual,6,58,65%,$785.00,"$13,308.00","$778,114.00"
20542,Sep/24,North Badung,Kerobokan,Villa,Individual,6,89,60%,$848.00,"$13,415.00","$1,195,408.00"
20543,Sep/25,North Badung,Kerobokan,Villa,Individual,6,102,58%,$798.00,"$12,870.00","$1,310,157.00"
20544,Apr/22,North Badung,Kerobokan,Villa,Professional,1,27,32%,$96.00,$747.00,"$20,147.00"
20545,Apr/23,North Badung,Kerobokan,Villa,Professional,1,39,25%,$206.00,"$2,110.00","$82,729.00"
20546,Apr/24,North Badung,Kerobokan,Villa,Professional,1,28,51%,$196.00,"$3,292.00","$92,538.00"
20547,Apr/25,North Badung,Kerobokan,Villa,Professional,1,66,55%,$115.00,"$1,753.00","$116,296.00"
20548,Aug/22,North Badung,Kerobokan,Villa,Professional,1,29,36%,$176.00,"$2,055.00","$59,709.00"
20549,Aug/23,North Badung,Kerobokan,Villa,Professional,1,20,54%,$215.00,"$3,133.00","$63,045.00"
20550,Aug/24,North Badung,Kerobokan,Villa,Professional,1,24,57%,$202.00,"$3,107.00","$73,607.00"
20551,Aug/25,North Badung,Kerobokan,Villa,Professional,1,60,65%,$126.00,"$2,202.00","$131,214.00"
20552,Dec/26,North Badung,Kerobokan,Villa,Professional,1,21,47%,$134.00,"$1,468.00","$31,058.00"
20553,Dec/22,North Badung,Kerobokan,Villa,Professional,1,46,50%,$202.00,"$1,631.00","$74,803.00"
20554,Dec/23,North Badung,Kerobokan,Villa,Professional,1,32,51%,$193.00,"$1,611.00","$50,884.00"
20555,Dec/24,North Badung,Kerobokan,Villa,Professional,1,43,63%,$118.00,"$1,513.00","$65,697.00"
20556,Dec/25,North Badung,Kerobokan,Villa,Professional,1,74,56%,$121.00,"$1,788.00","$131,585.00"
20557,Feb/22,North Badung,Kerobokan,Villa,Professional,1,16,40%,$100.00,"$1,014.00","$15,823.00"
20558,Feb/23,North Badung,Kerobokan,Villa,Professional,1,27,38%,$185.00,"$1,908.00","$51,280.00"
20559,Feb/24,North Badung,Kerobokan,Villa,Professional,1,17,55%,$177.00,"$2,439.00","$40,806.00"
20560,Feb/25,North Badung,Kerobokan,Villa,Professional,1,34,58%,$115.00,"$1,717.00","$57,617.00"
20561,Jan/22,North Badung,Kerobokan,Villa,Professional,1,19,33%,$106.00,"$1,033.00","$19,428.00"
20562,Jan/23,North Badung,Kerobokan,Villa,Professional,1,47,22%,$205.00,"$1,333.00","$62,646.00"
20563,Jan/24,North Badung,Kerobokan,Villa,Professional,1,31,26%,$197.00,"$1,502.00","$46,006.00"
20564,Jan/25,North Badung,Kerobokan,Villa,Professional,1,45,42%,$141.00,"$1,766.00","$79,345.00"
20565,Jul/22,North Badung,Kerobokan,Villa,Professional,1,30,37%,$183.00,"$2,002.00","$59,661.00"
20566,Jul/23,North Badung,Kerobokan,Villa,Professional,1,21,47%,$216.00,"$2,777.00","$57,954.00"
